SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;FullSiteCode;cod_rete;comune;provincia;nome_rete;area;cod_reg;Comments;State
738;16549;Isola Di Carloforte;8.31667;39.13;12;NA;12;SARDEGNA;16549;1;CARLOFORTE;CAGLIARI;NA;sud;20;NA;Italy
739;16550;Capo Bellavista;9.71667;39.93;138;NA;138;SARDEGNA;16550;1;TORTOLI';NUORO;NA;sud;20;NA;Italy
740;16560;Cagliari/Elmas;9.06667;39.25;4;NA;4;SARDEGNA;16560;1;ELMAS;CAGLIARI;NA;sud;20;NA;Italy
741;16564;Capo Carbonara;9.51667;39.1;116;NA;116;SARDEGNA;16564;1;VILLASIMIUS;CAGLIARI;NA;sud;20;NA;Italy
774;16144;S. Pietro Capofiume;11.620434;44.657207;11;NA;11;EMILIA-ROMAGNA;16144;20;MOLINELLA;BOLOGNA;NA;nord;8;NA;Italy
775;349;Chiavenna;9.4;46.31666;332;NA;332;LOMBARDIA;349;5;CHIAVENNA;SONDRIO;UCEA-UCST;nord;3;NA;Italy
776;339;Aprica;10.13333;46.15;1181;NA;1181;LOMBARDIA;339;5;APRICA;SONDRIO;NA;nord;3;NA;Italy
777;370;Ortisei;11.67055;46.57583;1236;NA;1236;TRENTINO-ALTO ADIGE;370;5;ORTISEI;BOLZANO;NA;nord;4;NA;Italy
778;348;Cavalese;11.46027;46.28888;1041;NA;1041;TRENTINO-ALTO ADIGE;348;5;CAVALESE;TRENTO;UCEA-UCST;nord;4;NA;Italy
779;405;Cadino;11.42888;46.23277;964;NA;964;TRENTINO-ALTO ADIGE;405;5;CASTELLO-MOLINA DI FIEMME;TRENTO;NA;nord;4;NA;Italy
780;201;Vigalzano;11.23417;46.0675;539;NA;539;TRENTINO-ALTO ADIGE;201;4;PERGINE VALSUGANA;TRENTO;UCEA-RAN;nord;4;NA;Italy
781;350;Claut;12.5;46.23333;600;NA;600;FRIULI-VENEZIA GIULIA;350;5;CLAUT;PORDENONE;NA;nord;6;NA;Italy
782;395;Belluno;12.23333;46.13333;404;NA;404;VENETO;395;5;BELLUNO;BELLUNO;NA;nord;5;NA;Italy
783;204;Cividale;13.41889;46.09083;130;NA;130;FRIULI-VENEZIA GIULIA;204;4;CIVIDALE DEL FRIULI;UDINE;UCEA-RAN;nord;6;NA;Italy
784;391;Torino;7.68333;45.06666;275;NA;275;PIEMONTE;391;5;TORINO;TORINO;NA;nord;1;NA;Italy
785;388;Vizzola Ticino;8.68444;45.6275;221;NA;221;LOMBARDIA;388;5;VIZZOLA TICINO;VARESE;NA;nord;3;NA;Italy
786;408;Casale Monferrato;8.5;45.13333;106;NA;106;PIEMONTE;408;5;CASALE MONFERRATO;ALESSANDRIA;NA;nord;1;NA;Italy
787;200;Montanaso Lombardo;9.45667;45.33167;83;NA;83;LOMBARDIA;200;4;MONTANASO LOMBARDO;LODI;UCEA-RAN;nord;3;NA;Italy
788;432;S.Angelo Lodigiano;9.4;45.23333;82;NA;82;LOMBARDIA;432;5;SANT'ANGELO LODIGIANO;LODI;NA;nord;3;NA;Italy
789;404;Affi;10.76583;45.55055;191;NA;191;VENETO;404;5;AFFI;VERONA;NA;nord;5;NA;Italy
790;425;Monzambano;10.68333;45.38333;132;NA;132;LOMBARDIA;425;5;MONZAMBANO;MANTOVA;NA;nord;3;NA;Italy
791;199;Zanzarina;10.53167;45.21111;40;NA;40;LOMBARDIA;199;4;PIUBEGA;MANTOVA;UCEA-RAN;nord;3;NA;Italy
792;401;Mantova;10.75;45.16666;20;NA;20;LOMBARDIA;401;5;MANTOVA;MANTOVA;NA;nord;3;NA;Italy
793;343;Calvatone;10.46666;45.13333;30;NA;30;LOMBARDIA;343;5;CALVATONE;CREMONA;NA;nord;3;NA;Italy
794;414;Curtatone;10.71666;45.11666;30;NA;30;LOMBARDIA;414;5;CURTATONE;MANTOVA;NA;nord;3;NA;Italy
795;352;Crosara;11.6;45.78333;417;NA;417;VENETO;352;5;CONCO;VICENZA;NA;nord;5;NA;Italy
796;392;Padova;11.88333;45.4;14;NA;14;VENETO;392;5;PADOVA;PADOVA;NA;nord;5;NA;Italy
797;369;Oppeano;11.2;45.3;26;NA;26;VENETO;369;5;OPPEANO;VERONA;NA;nord;5;NA;Italy
798;364;Montagnana;11.48333;45.23333;14;NA;14;VENETO;364;5;MONTAGNANA;PADOVA;NA;nord;5;NA;Italy
799;340;Badia Polesine;11.48333;45.1;11;NA;11;VENETO;340;5;BADIA POLESINE;ROVIGO;UCEA-UCST;nord;5;NA;Italy
800;396;Rovigo;11.78333;45.05;9;NA;9;VENETO;396;5;ROVIGO;ROVIGO;NA;nord;5;NA;Italy
801;378;Pordenone;12.66666;45.96666;23;NA;23;FRIULI-VENEZIA GIULIA;378;5;PORDENONE;PORDENONE;NA;nord;6;NA;Italy
802;205;Fiume Veneto;12.72444;45.92111;19;NA;19;FRIULI-VENEZIA GIULIA;205;4;FIUME VENETO;PORDENONE;UCEA-RAN;nord;6;NA;Italy
803;202;Susegana;12.25861;45.85194;67;NA;67;VENETO;202;4;SUSEGANA;TREVISO;NA;nord;5;NA;Italy
804;203;Mirano;12.10833;45.50972;9;NA;9;VENETO;203;4;MIRANO;VENEZIA;NA;nord;5;NA;Italy
805;197;Verzuolo;7.48389;44.59806;420;NA;420;PIEMONTE;197;4;VERZUOLO;CUNEO;NA;nord;1;NA;Italy
806;393;Alessandria;8.61666;44.9;98;NA;98;PIEMONTE;393;5;ALESSANDRIA;ALESSANDRIA;NA;nord;1;NA;Italy
807;198;Carpeneto;8.62444;44.6825;230;NA;230;PIEMONTE;198;4;CARPENETO;ALESSANDRIA;UCEA-RAN;nord;1;NA;Italy
808;374;Pegli;8.81666;44.43333;5;NA;5;LIGURIA;374;5;GENOVA;GENOVA;NA;nord;7;NA;Italy
809;418;Pontremoli;9.86666;44.36666;240;NA;240;TOSCANA;418;5;PONTREMOLI;MASSA CARRARA;NA;centro;9;NA;Italy
810;422;Monterosso al mare;9.64888;44.14611;5;NA;5;LIGURIA;422;5;MONTEROSSO AL MARE;LA SPEZIA;NA;nord;7;NA;Italy
811;398;R. Emilia;10.63333;44.7;62;NA;62;EMILIA-ROMAGNA;398;5;REGGIO EMILIA;REGGIO EMILIA;NA;nord;8;NA;Italy
812;362;Modena Giardino;10.93333;44.65;35;NA;35;EMILIA-ROMAGNA;362;5;MODENA;MODENA;NA;nord;8;NA;Italy
813;206;San Polo d'Enza;10.42778;44.61833;192;NA;192;EMILIA-ROMAGNA;206;4;SAN POLO D'ENZA;REGGIO EMILIA;NA;nord;8;NA;Italy
814;427;Pavullo;10.83333;44.35;682;NA;682;EMILIA-ROMAGNA;427;5;PAVULLO NEL FRIGNANO;MODENA;NA;nord;8;NA;Italy
815;379;Porretta Terme;10.975;44.15361;363;NA;363;EMILIA-ROMAGNA;379;5;PORRETTA TERME;BOLOGNA;NA;nord;8;NA;Italy
816;344;Coreglia;10.56666;44.06666;595;NA;595;TOSCANA;344;5;COREGLIA ANTELMINELLI;LUCCA;NA;centro;9;NA;Italy
817;338;Anzola dell'Emilia;11.2;44.55;40;NA;40;EMILIA-ROMAGNA;338;5;ANZOLA DELL'EMILIA;BOLOGNA;UCEA-UCST;nord;8;NA;Italy
818;428;Piumazzo;11.09416;44.54472;50;NA;50;EMILIA-ROMAGNA;428;5;CASTELFRANCO EMILIA;MODENA;NA;nord;8;NA;Italy
819;357;Giardino d'Imola;11.7;44.35;47;NA;47;EMILIA-ROMAGNA;357;5;IMOLA;BOLOGNA;NA;nord;8;NA;Italy
820;358;Imola;11.71666;44.35;47;NA;47;EMILIA-ROMAGNA;358;5;IMOLA;BOLOGNA;UCEA-UCST;nord;8;NA;Italy
821;421;Modigliana;11.8;44.15;137;NA;137;EMILIA-ROMAGNA;421;5;MODIGLIANA;FORLI-CESENA;NA;nord;8;NA;Italy
822;351;Codigoro;12.1;44.83333;2;NA;2;EMILIA-ROMAGNA;351;5;CODIGORO;FERRARA;NA;nord;8;NA;Italy
823;336;Alfonsine;12.03333;44.5;7;NA;7;EMILIA-ROMAGNA;336;5;ALFONSINE;RAVENNA;UCEA-UCST;nord;8;NA;Italy
824;373;Palagnana;10.35;43.98333;710;NA;710;TOSCANA;373;5;STAZZEMA;LUCCA;NA;centro;9;NA;Italy
825;209;San Piero a Grado;10.34778;43.66861;3;NA;3;TOSCANA;209;4;PISA;PISA;UCEA-RAN;centro;9;NA;Italy
826;360;Larderello;10.88333;43.23333;400;NA;400;TOSCANA;360;5;POMARANCE;PISA;UCEA-UCST;centro;9;NA;Italy
827;208;San Casciano;11.15222;43.67056;230;NA;230;TOSCANA;208;4;SAN CASCIANO IN VAL DI PESA;FIRENZE;UCEA-RAN;centro;9;NA;Italy
828;394;Arezzo;11.88333;43.45;274;NA;274;TOSCANA;394;5;AREZZO;AREZZO;NA;centro;9;NA;Italy
829;382;San Gimignano;11.03333;43.43333;332;NA;332;TOSCANA;382;5;SAN GIMIGNANO;SIENA;UCEA-UCST;centro;9;NA;Italy
830;355;Foiano della Chiana;11.81666;43.25;315;NA;315;NA;355;5;NA;NA;NA;NA;NA;NA;Italy
830;355;Foiano della Chianna;11.81666;43.25;315;NA;315;TOSCANA;355;5;FOIANO DELLA CHIANA;AREZZO;UCEA-UCST;centro;9;NA;Italy
831;346;Capezzine;11.93333;43.16666;332;NA;332;TOSCANA;346;5;MONTEPULCIANO;SIENA;NA;centro;9;NA;Italy
832;210;Santa Fista;12.12861;43.52333;311;NA;311;UMBRIA;210;4;CITTA' DI CASTELLO;PERUGIA;UCEA-RAN;centro;10;NA;Italy
833;365;Citta' di Castello;12.23333;43.46666;280;NA;280;UMBRIA;365;5;CITTA' DI CASTELLO;PERUGIA;NA;centro;10;NA;Italy
834;354;Fabriano;12.9;43.33333;357;NA;357;MARCHE;354;5;FABRIANO;ANCONA;UCEA-UCST;centro;11;NA;Italy
835;390;Perugia;12.39666;43.11166;520;NA;520;UMBRIA;390;5;PERUGIA;PERUGIA;NA;centro;10;NA;Italy
836;211;Marsciano;12.30333;43.00528;229;NA;229;UMBRIA;211;4;MARSCIANO;PERUGIA;UCEA-RAN;centro;10;NA;Italy
837;212;Fenile;13;43.83333;28;NA;28;MARCHE;212;4;FANO;PESARO E URBINO;NA;centro;11;NA;Italy
838;371;Osimo;13.46666;43.48333;156;NA;156;MARCHE;371;5;OSIMO;ANCONA;UCEA-UCST;centro;11;NA;Italy
839;334;Alberese;11.1;42.66666;40;NA;40;TOSCANA;334;5;GROSSETO;GROSSETO;NA;centro;9;NA;Italy
840;407;Canino M. dell'Oro;11.73333;42.45;229;NA;229;LAZIO;407;5;CANINO;VITERBO;NA;centro;12;NA;Italy
841;409;Tarquinia-Portaccia;11.75;42.25;0;NA;0;LAZIO;409;5;TARQUINIA;VITERBO;NA;centro;12;NA;Italy
842;385;Todi;12.38333;42.78333;411;NA;411;UMBRIA;385;5;TODI;PERUGIA;UCEA-UCST;centro;10;NA;Italy
843;337;Amelia;12.41666;42.55;406;NA;406;UMBRIA;337;5;AMELIA;TERNI;UCEA-UCST;centro;10;NA;Italy
844;214;Caprarola;12.17667;42.32667;650;NA;650;LAZIO;214;4;CAPRAROLA;VITERBO;UCEA-RAN;centro;12;NA;Italy
845;424;Montopoli in Sabina;12.68333;42.23333;331;NA;331;LAZIO;424;5;MONTOPOLI DI SABINA;RIETI;NA;centro;12;NA;Italy
846;411;Tormancina;12.61666;42.05;165;NA;165;LAZIO;411;5;MONTEROTONDO;ROMA;NA;centro;12;NA;Italy
847;423;Monterotondo Scalo;12.61666;42.05;165;NA;165;LAZIO;423;5;MONTEROTONDO;ROMA;NA;centro;12;NA;Italy
848;213;Monsampolo;13.79694;42.88833;43;NA;43;MARCHE;213;4;MONSAMPOLO DEL TRONTO;ASCOLI PICENO;UCEA-RAN;centro;11;NA;Italy
849;397;L'Aquila;13.4;42.35;735;NA;735;ABRUZZO;397;5;L'AQUILA;L'AQUILA;NA;centro;13;NA;Italy
850;406;Scerni;14.57027;42.11;280;NA;280;ABRUZZO;406;5;SCERNI;CHIETI;NA;centro;13;NA;Italy
851;359;Inviolatella;12.46666;41.95;50;NA;50;LAZIO;359;5;FIUMICINO;ROMA;NA;centro;12;NA;Italy
852;426;Palo Laziale;12.1;41.93388;35;NA;35;LAZIO;426;5;LADISPOLI;ROMA;NA;centro;12;NA;Italy
853;381;Roma Casalot. Nuovi;12.4;41.93333;87;NA;87;LAZIO;381;5;FIUMICINO;ROMA;NA;centro;12;NA;Italy
854;215;Roma Collegio Romano;12.47944;41.89833;57;NA;57;LAZIO;215;4;FIUMICINO;ROMA;UCEA-RAN;centro;12;NA;Italy
855;419;S.Sebastiano Rughe;12.46666;41.88333;20;NA;20;LAZIO;419;5;FIUMICINO;ROMA;NA;centro;12;NA;Italy
856;347;Casali di S. Maria;12.75;41.83333;350;NA;350;LAZIO;347;5;COLONNA;ROMA;UCEA-UCST;centro;12;NA;Italy
857;429;Ponte Galeria;12.33555;41.80166;20;NA;20;LAZIO;429;5;FIUMICINO;ROMA;NA;centro;12;NA;Italy
858;345;Borgh.Grottaferrata;12.66666;41.78333;330;NA;330;LAZIO;345;5;GROTTAFERRATA;ROMA;NA;centro;12;NA;Italy
859;377;Pomezia;12.5;41.66666;37;NA;37;LAZIO;377;5;POMEZIA;ROMA;NA;centro;12;NA;Italy
860;420;Latina;12.9;41.46666;12;NA;12;LAZIO;420;5;LATINA;LATINA;NA;centro;12;NA;Italy
861;216;Borgo San Michele;12.9;41.45;12;NA;12;LAZIO;216;4;LATINA;LATINA;UCEA-RAN;centro;12;NA;Italy
862;221;Paliano;13.02555;41.82361;263;NA;263;LAZIO;221;4;PALIANO;FROSINONE;UCEA-RAN;centro;12;NA;Italy
863;386;Trisulti Collepardo;13.36666;41.76666;800;NA;800;LAZIO;386;5;COLLEPARDO;FROSINONE;UCEA-UCST;centro;12;NA;Italy
864;356;Fumone;13.28333;41.73333;780;NA;780;LAZIO;356;5;FUMONE;FROSINONE;NA;centro;12;NA;Italy
865;413;Sabaudia;13.03333;41.3;20;NA;20;LAZIO;413;5;SABAUDIA;LATINA;NA;centro;12;NA;Italy
866;416;Formia;13.6;41.25;15;NA;15;LAZIO;416;5;FORMIA;LATINA;NA;centro;12;NA;Italy
867;222;Castel Volturno Disspa;13.99222;41.06388;4;NA;4;CAMPANIA;222;4;CASTEL VOLTURNO;CASERTA;UCEA-RAN;sud;15;NA;Italy
868;217;Castel di Sangro;14.09778;41.75;810;NA;810;ABRUZZO;217;4;CASTEL DI SANGRO;L'AQUILA;UCEA-RAN;centro;13;NA;Italy
869;412;Civitanova d. Sannio;14.4;41.65;650;NA;650;MOLISE;412;5;CIVITANOVA DEL SANNIO;ISERNIA;NA;centro;14;NA;Italy
870;218;Campochiaro;14.53806;41.47472;502;NA;502;MOLISE;218;4;CAMPOCHIARO;CAMPOBASSO;UCEA-RAN;centro;14;NA;Italy
871;219;Piano Cappelle;14.82778;41.11417;152;NA;152;CAMPANIA;219;4;BENEVENTO;BENEVENTO;UCEA-RAN;sud;15;NA;Italy
872;410;Caserta;14.33222;41.07277;68;NA;68;CAMPANIA;410;5;CASERTA;CASERTA;NA;sud;15;NA;Italy
873;415;Foggia Cerealicolt.;15.55;41.45;76;NA;76;PUGLIA;415;5;FOGGIA;FOGGIA;NA;sud;16;NA;Italy
874;223;Palo del Colle;16.63278;41.05389;191;NA;191;PUGLIA;223;4;PALO DEL COLLE;BARI;UCEA-RAN;sud;16;NA;Italy
875;402;Sassari;8.61666;40.73333;224;NA;224;SARDEGNA;402;5;SASSARI;SASSARI;NA;sud;20;NA;Italy
876;233;Chilivani;8.93639;40.61694;216;NA;216;SARDEGNA;233;4;OZIERI;SASSARI;UCEA-RAN;sud;20;NA;Italy
877;333;Ala' dei Sardi;9.33333;40.65;663;NA;663;SARDEGNA;333;5;ALA' DEI SARDI;SASSARI;NA;sud;20;NA;Italy
878;372;Ozieri;9;40.58333;390;NA;390;SARDEGNA;372;5;OZIERI;SASSARI;NA;sud;20;NA;Italy
879;368;Nuoro;9.33333;40.31666;545;NA;545;SARDEGNA;368;5;NUORO;NUORO;NA;sud;20;NA;Italy
880;366;Montevergine;14.71666;40.93333;1260;NA;1260;CAMPANIA;366;5;MERCOGLIANO;AVELLINO;NA;sud;15;NA;Italy
881;399;Napoli-Capodimonte;14.25;40.86666;149;NA;149;CAMPANIA;399;5;NAPOLI;NAPOLI;NA;sud;15;NA;Italy
882;220;Pontecagnano;14.86667;40.61667;29;NA;29;CAMPANIA;220;4;PONTECAGNANO FAIANO;SALERNO;UCEA-RAN;sud;15;NA;Italy
883;341;Battipaglia;14.98333;40.6;72;NA;72;CAMPANIA;341;5;BATTIPAGLIA;SALERNO;UCEA-UCST;sud;15;NA;Italy
884;417;Genzano di Lucania;16.01666;40.83333;560;NA;560;BASILICATA;417;5;GENZANO DI LUCANIA;POTENZA;NA;sud;17;NA;Italy
885;207;Genzano di Lucania;16.04028;40.84638;572;NA;572;BASILICATA;207;4;GENZANO DI LUCANIA;POTENZA;UCEA-RAN;sud;17;NA;Italy
886;228;Matera;16.61333;40.65361;370;NA;370;BASILICATA;228;4;MATERA;MATERA;UCEA-RAN;sud;17;NA;Italy
887;227;Aliano;16.31472;40.28306;250;NA;250;BASILICATA;227;4;ALIANO;MATERA;UCEA-RAN;sud;17;NA;Italy
888;384;Teana;16.15;40.13333;800;NA;800;BASILICATA;384;5;TEANA;POTENZA;NA;sud;17;NA;Italy
889;226;Turi;17.01111;40.92083;230;NA;230;PUGLIA;226;4;TURI;BARI;UCEA-RAN;sud;16;NA;Italy
890;361;Lizzano;17.43333;40.38333;67;NA;67;PUGLIA;361;5;LIZZANO;TARANTO;UCEA-UCST;sud;16;NA;Italy
891;234;Santa Lucia;8.61889;39.97778;14;NA;14;SARDEGNA;234;4;ZEDDIANI;ORISTANO;UCEA-RAN;sud;20;NA;Italy
892;353;Escalaplano;9.35;39.63333;338;NA;338;SARDEGNA;353;5;ESCALAPLANO;NUORO;NA;sud;20;NA;Italy
893;342;Benatzu Mannu;9.11666;39.4;110;NA;110;SARDEGNA;342;5;USSANA;CAGLIARI;UCEA-UCST;sud;20;NA;Italy
894;383;Sinnai Sopra;9.2;39.3;130;NA;130;SARDEGNA;383;5;SINNAI;CAGLIARI;UCEA-UCST;sud;20;NA;Italy
895;400;Cagliari;9.15;39.21666;55;NA;55;SARDEGNA;400;5;CAGLIARI;CAGLIARI;NA;sud;20;NA;Italy
896;431;Grisolia;15.84972;39.72222;340;NA;340;CALABRIA;431;5;GRISOLIA;COSENZA;NA;sud;18;NA;Italy
897;229;Sibari;16.44972;39.73917;10;NA;10;CALABRIA;229;4;CASSANO ALLO IONIO;COSENZA;UCEA-RAN;sud;18;NA;Italy
898;335;Alessano;18.33333;39.88333;134;NA;134;PUGLIA;335;5;ALESSANO;LECCE;NA;sud;16;NA;Italy
899;375;Pixinamanna;8.93333;38.98333;100;NA;100;SARDEGNA;375;5;PULA;CAGLIARI;UCEA-UCST;sud;20;NA;Italy
900;389;Palermo;13.35;38.1;71;NA;71;SICILIA;389;5;PALERMO;PALERMO;NA;sud;19;NA;Italy
901;380;Reggio Calabria;15.65277;38.11444;15;NA;15;CALABRIA;380;5;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
902;430;Catanzaro;16.59222;38.90361;400;NA;400;CALABRIA;430;5;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
903;376;Pizzo Calabro;16.16666;38.73333;107;NA;107;CALABRIA;376;5;PIZZO;VIBO VALENTIA;NA;sud;18;NA;Italy
904;363;Mongiana;16.33333;38.5;920;NA;920;CALABRIA;363;5;MONGIANA;VIBO VALENTIA;UCEA-UCST;sud;18;NA;Italy
905;230;Pietranera;13.51722;37.50556;158;NA;158;SICILIA;230;4;SANTO STEFANO QUISQUINA;AGRIGENTO;UCEA-RAN;sud;19;NA;Italy
906;367;Nicosia;14.4;37.75;800;NA;800;SICILIA;367;5;NICOSIA;ENNA;NA;sud;19;NA;Italy
907;232;Libertinia;14.58278;37.54306;183;NA;183;SICILIA;232;4;RAMACCA;CATANIA;UCEA-RAN;sud;19;NA;Italy
908;231;Santo Pietro;14.525;37.11944;313;NA;313;SICILIA;231;4;CALTAGIRONE;CATANIA;UCEA-RAN;sud;19;NA;Italy
909;387;Viagrande;15.1;37.61666;405;NA;405;SICILIA;387;5;VIAGRANDE;CATANIA;NA;sud;19;NA;Italy
910;403;Siracusa;15.29361;37.06083;23;NA;23;SICILIA;403;5;SIRACUSA;SIRACUSA;NA;sud;19;NA;Italy
914;235;Catanzaro;16.592222;38.903333;400;NA;400;CALABRIA;235;6;CATANZARO;CATANZARO;NA;sud;18;NA;Italy
915;236;R. Calabria;15.633333;38.1;15;NA;15;CALABRIA;236;6;REGGIO CALABRIA;REGGIO CALABRIA;NA;sud;18;NA;Italy
916;237;Foggia Nigri;15.533333;41.466666;80;NA;80;PUGLIA;237;6;FOGGIA;FOGGIA;NA;sud;16;NA;Italy
917;238;Taranto;17.3;40.45;22;NA;22;PUGLIA;238;6;TARANTO;TARANTO;NA;sud;16;NA;Italy
918;239;Napoli Universita';14.25;40.85;25;NA;25;CAMPANIA;239;6;NAPOLI;NAPOLI;NA;sud;15;NA;Italy
919;240;Teramo;13.733333;42.65;402;NA;402;ABRUZZO;240;6;TERAMO;TERAMO;NA;centro;13;NA;Italy
920;241;Casamari;13.483333;41.666666;300;NA;300;LAZIO;241;6;VEROLI;FROSINONE;NA;centro;12;NA;Italy
921;242;Civitavecchia;11.7925;42.092222;23;NA;23;LAZIO;242;6;CIVITAVECCHIA;ROMA;NA;centro;12;NA;Italy
922;243;Gaeta;13.566666;41.216666;50;NA;50;LAZIO;243;6;GAETA;LATINA;NA;centro;12;NA;Italy
923;244;Roma Colleg. Romano;12.483333;41.9;56;NA;56;LAZIO;244;6;FIUMICINO;ROMA;NA;centro;12;NA;Italy
924;245;Macerata;13.45;43.3;342;NA;342;MARCHE;245;6;MACERATA;MACERATA;NA;centro;11;NA;Italy
925;246;Pesaro;12.883333;43.883333;11;NA;11;MARCHE;246;6;PESARO;PESARO E URBINO;NA;centro;11;NA;Italy
926;247;Urbino;12.633333;43.733333;451;NA;451;MARCHE;247;6;URBINO;PESARO E URBINO;NA;centro;11;NA;Italy
927;248;Foligno;12.716666;42.95;237;NA;237;UMBRIA;248;6;FOLIGNO;PERUGIA;NA;centro;10;NA;Italy
928;249;Terni;12.65;42.566666;170;NA;170;UMBRIA;249;6;TERNI;TERNI;NA;centro;10;NA;Italy
929;250;Bagnacavallo;11.966666;44.416666;20;NA;20;EMILIA-ROMAGNA;250;6;BAGNACAVALLO;RAVENNA;NA;nord;8;NA;Italy
930;251;Bologna;11.347777;44.493333;60;NA;60;EMILIA-ROMAGNA;251;6;BOLOGNA;BOLOGNA;NA;nord;8;NA;Italy
931;252;Faenza;11.866666;44.283333;35;NA;35;EMILIA-ROMAGNA;252;6;FAENZA;RAVENNA;NA;nord;8;NA;Italy
932;253;Ferrara;11.616666;44.833333;15;NA;15;EMILIA-ROMAGNA;253;6;FERRARA;FERRARA;NA;nord;8;NA;Italy
933;254;Forli';12.033333;44.216666;45;NA;45;EMILIA-ROMAGNA;254;6;FORLI';FORLI-CESENA;NA;nord;8;NA;Italy
934;255;Modena;10.9;44.65;35;NA;35;EMILIA-ROMAGNA;255;6;MODENA;MODENA;NA;nord;8;NA;Italy
935;256;Parma;10.316666;44.8;57;NA;57;EMILIA-ROMAGNA;256;6;PARMA;PARMA;NA;nord;8;NA;Italy
936;257;Piacenza;9.733333;45.033333;50;NA;50;EMILIA-ROMAGNA;257;6;PIACENZA;PIACENZA;NA;nord;8;NA;Italy
937;258;Grosseto;11.1;42.75;16;NA;16;TOSCANA;258;6;GROSSETO;GROSSETO;NA;centro;9;NA;Italy
938;259;Montecatini;10.771944;43.885277;32;NA;32;TOSCANA;259;6;MONTECATINI-TERME;PISTOIA;NA;centro;9;NA;Italy
939;260;Pisa;10.4;43.716666;6;NA;6;TOSCANA;260;6;PISA;PISA;NA;centro;9;NA;Italy
940;261;Pistoia;10.883333;43.933333;88;NA;88;TOSCANA;261;6;PISTOIA;PISTOIA;NA;centro;9;NA;Italy
941;262;Alassio;8.166666;44;32;NA;32;LIGURIA;262;6;ALASSIO;SAVONA;NA;nord;7;NA;Italy
942;263;Chiavari;9.316666;44.316666;25;NA;25;LIGURIA;263;6;CHIAVARI;GENOVA;NA;nord;7;NA;Italy
943;264;Imperia;8;43.883333;54;NA;54;LIGURIA;264;6;IMPERIA;IMPERIA;NA;nord;7;NA;Italy
944;265;Pietra Ligure;8.266666;44.15;26;NA;26;LIGURIA;265;6;PIETRA LIGURE;SAVONA;NA;nord;7;NA;Italy
945;266;Savona;8.466666;44.316666;63;NA;63;LIGURIA;266;6;SAVONA;SAVONA;NA;nord;7;NA;Italy
946;267;Borgo G. Gigante;13.766666;45.65;11;NA;11;FRIULI-VENEZIA GIULIA;267;6;TRIESTE;TRIESTE;NA;nord;6;NA;Italy
947;268;Rovereto;11.033333;45.9;211;NA;211;TRENTINO-ALTO ADIGE;268;6;ROVERETO;TRENTO;NA;nord;4;NA;Italy
948;269;San Michele all'Adige;11.133333;46.183333;227;NA;227;TRENTINO-ALTO ADIGE;269;6;SAN MICHELE ALL'ADIGE;TRENTO;NA;nord;4;NA;Italy
949;270;Trento;11.116666;46.066666;243;NA;243;TRENTINO-ALTO ADIGE;270;6;TRENTO;TRENTO;NA;nord;4;NA;Italy
950;271;Como;9.083333;45.8;200;NA;200;LOMBARDIA;271;6;COMO;COMO;NA;nord;3;NA;Italy
951;272;Cremona;10.016666;45.133333;50;NA;50;LOMBARDIA;272;6;CREMONA;CREMONA;NA;nord;3;NA;Italy
952;273;Milano Brera;9.183333;45.466666;64;NA;64;LOMBARDIA;273;6;MILANO;MILANO;NA;nord;3;NA;Italy
953;274;Pavia;9.166666;45.183333;75;NA;75;LOMBARDIA;274;6;PAVIA;PAVIA;NA;nord;3;NA;Italy
954;275;Salo';10.533333;45.616666;75;NA;75;LOMBARDIA;275;6;SALO';BRESCIA;NA;nord;3;NA;Italy
955;276;Venegono Inferiore;8.9;45.733333;365;NA;365;LOMBARDIA;276;6;VENEGONO INFERIORE;VARESE;NA;nord;3;NA;Italy
956;277;Voghera;8.966666;44.983333;108;NA;108;LOMBARDIA;277;6;VOGHERA;PAVIA;NA;nord;3;NA;Italy
957;278;D'Ejola;7.816666;45.85;1850;NA;1850;VALLE D'AOSTA;278;6;GRESSONEY-LA-TRINITE';AOSTA;NA;nord;2;NA;Italy
958;279;Nus S. Barthelemy;7.533333;45.816666;1933;NA;1933;VALLE D'AOSTA;279;6;NUS;AOSTA;NA;nord;2;NA;Italy
959;280;Cumiana Bivio;7.366666;44.983333;294;NA;294;PIEMONTE;280;6;CUMIANA;TORINO;NA;nord;1;NA;Italy
960;281;Cuneo;7.533333;44.4;536;NA;536;PIEMONTE;281;6;CUNEO;CUNEO;NA;nord;1;NA;Italy
961;282;Oropa;7.983333;45.616666;1181;NA;1181;PIEMONTE;282;6;BIELLA;BIELLA;NA;nord;1;NA;Italy
962;283;Verbania Pallanza;8.55;45.916666;241;NA;241;PIEMONTE;283;6;VERBANIA;VERBANIA;NA;nord;1;NA;Italy
963;284;Venezia Seminario;12.333333;45.433333;21;NA;21;VENETO;284;6;VENEZIA;VENEZIA;NA;nord;5;NA;Italy
964;285;Verona;10.996111;45.441111;60;NA;60;VENETO;285;6;VERONA;VERONA;NA;nord;5;NA;Italy
965;286;Acireale;15.166111;37.613333;208;NA;208;SICILIA;286;6;ACIREALE;CATANIA;NA;sud;19;NA;Italy
